"","lon","lat","bathy"
"2963",-124.522805,46.040878,179.080002
"2964",-124.490405,46.056382,178.009995
"2965",-124.457985,46.071877,172.690002
"2966",-124.425545,46.087364,167.330002
"2967",-124.393084,46.102844,158.800003
"2968",-124.360603,46.118314,147.770004
"2969",-124.328102,46.133776,134.979996
"2970",-124.29558,46.149231,120.019997
"2971",-124.263038,46.164676,106.220001
"2972",-124.230475,46.180114,97.880974
"2973",-124.197891,46.195544,111.629486
"2974",-124.165287,46.210965,150.473038
"2975",-124.132661,46.226379,128.123291
"2976",-124.100015,46.241784,95.498413
"2977",-124.067348,46.257181,73.177788
"2978",-124.03466,46.27257,15
"2979",-124.001951,46.287951,47.878635
"2980",-123.969222,46.303325,15
"2981",-123.93647,46.318689,15
"2982",-123.903699,46.334046,15
"2983",-123.870905,46.349395,15
"2984",-123.83809,46.364736,15
"2985",-123.805254,46.380069,15
"2986",-123.772397,46.395395,15
"2987",-123.739517,46.410712,15
"2988",-123.706617,46.426022,15
"2989",-123.673695,46.441324,15
"2990",-123.640752,46.456619,15
"2991",-123.607785,46.471905,15
"2992",-123.574798,46.487183,15
"2993",-123.54179,46.502454,15
"2994",-123.508759,46.517718,15
"2995",-123.475706,46.532974,15
"2996",-123.442632,46.548223,15
"2997",-123.409535,46.563463,15
"2998",-123.376416,46.578696,15
"2999",-123.343275,46.593923,15
"3000",-123.310112,46.609141,15
"3001",-123.276927,46.624353,15
"3002",-123.243718,46.639557,15
"3003",-123.210488,46.654754,15
"3004",-123.177235,46.669944,15
"3005",-123.143959,46.685126,15
"3006",-123.110662,46.700301,15
"3007",-123.077341,46.71547,15
"3008",-123.043998,46.730632,15
"3009",-123.010632,46.745786,15
"3010",-122.977242,46.760934,15
"3011",-122.94383,46.776076,15
"3012",-122.910396,46.79121,15
"3013",-122.876938,46.806338,15
"3014",-122.843457,46.821458,15
"3015",-122.809953,46.836574,15
"3016",-122.776426,46.851683,15
"3017",-122.742875,46.866785,15
"3018",-122.709301,46.88188,15
"3019",-122.675704,46.89697,15
"3020",-122.642083,46.912054,15
"3021",-122.608439,46.927132,15
"3022",-122.574771,46.942204,15
"3023",-122.54108,46.957271,15
"3024",-122.507365,46.972331,15
"3025",-122.473626,46.987386,15
"3026",-122.439864,47.002436,15
"3027",-122.406077,47.017482,15
"3028",-122.372267,47.032521,15
"3029",-122.338433,47.047556,15
"3030",-122.304576,47.062586,15
"3031",-122.270694,47.077611,15
"3032",-122.236788,47.092633,15
"3033",-122.202858,47.107649,15
"3034",-122.168905,47.122662,15
"3035",-122.134928,47.13767,15
"3036",-122.100926,47.152676,15
"3037",-122.066901,47.167677,15
"3038",-122.032851,47.182675,15
"3039",-121.998779,47.197669,15
"3040",-121.964682,47.212662,15
"3041",-121.930562,47.227652,15
"3042",-121.896418,47.242638,15
"3043",-121.86225,47.257623,15
"3044",-121.828061,47.272607,15
"3045",-121.793847,47.287588,15
"3046",-121.75961,47.302568,15
"3047",-121.725351,47.317548,15
"3048",-121.691069,47.332525,15
"3049",-121.656765,47.347504,15
"3050",-121.62244,47.362482,15
"3051",-121.588093,47.37746,15
"3052",-121.553725,47.392439,15
"3053",-121.519337,47.407418,15
"3054",-121.484929,47.422398,15
"3055",-121.450502,47.43738,15
"3056",-121.416055,47.452364,15
"3057",-121.381591,47.467349,15
"3058",-121.34711,47.482337,15
"3059",-121.312613,47.497326,15
"3060",-121.2781,47.512317,15
"3061",-121.243573,47.527311,15
"3062",-121.209031,47.542308,15
"3063",-121.174477,47.557307,15
"3064",-121.139912,47.572308,15
"3065",-121.105334,47.587312,15
"3066",-121.070748,47.602317,15
"3067",-125.889146,45.404787,2617.550049
"3068",-125.857533,45.420652,2595.77002
"3069",-125.825902,45.43651,2571.23999
"3070",-125.794255,45.452359,2543.959961
"3071",-125.762589,45.4682,2513.76001
"3072",-125.730906,45.484033,2479.639893
"3073",-125.699206,45.499856,2441.709961
"3074",-125.667487,45.515671,2401.370117
"3075",-125.635751,45.531478,2359.060059
"3076",-125.603997,45.547276,2315.02002
"3077",-125.572224,45.563067,2269.280029
"3078",-125.540434,45.578847,2221.879883
"3079",-125.508625,45.594621,2172.75
"3080",-125.476797,45.610385,2121.830078
"3081",-125.444952,45.626141,2069.080078
"3082",-125.413089,45.641887,2014.599976
"3083",-125.381207,45.657626,1958.47998
"3084",-125.349306,45.673356,1900.550049
"3085",-125.317388,45.689078,1840.829956
"3086",-125.28545,45.704791,1779.089966
"3087",-125.253493,45.720496,1715.709961
"3088",-125.221518,45.736192,1655.339966
"3089",-125.189523,45.75188,1610.300049
"3090",-125.15751,45.767559,1569.180054
"3091",-125.125478,45.783229,1521.209961
"3092",-125.093426,45.798892,1461.800049
"3093",-125.061356,45.814545,1387.780029
"3094",-125.029266,45.830191,1297.890015
"3095",-124.997158,45.845828,1193.790039
"3096",-124.965029,45.861456,1080.219971
"3097",-124.932881,45.877076,965.48999
"3098",-124.900714,45.892687,864.25
"3099",-124.868528,45.908291,772.710022
"3100",-124.836322,45.923886,685.059998
"3101",-124.804096,45.939472,601.349976
"3102",-124.771851,45.95505,521.590027
"3103",-124.739585,45.97062,446.170013
"3104",-124.7073,45.98618,374.73999
"3105",-124.674996,46.001733,306.029999
"3106",-124.642671,46.017278,240.089996
"3107",-124.610327,46.032814,196.100006
"3108",-124.577961,46.048342,186.630005
"3109",-124.545577,46.063861,184.330002
"3110",-124.513172,46.079372,186.759995
"3111",-124.480747,46.094875,179.649994
"3112",-124.448302,46.110371,175.110001
"3113",-124.415836,46.125857,167.399994
"3114",-124.38335,46.141335,156.809998
"3115",-124.350844,46.156806,143.789993
"3116",-124.318317,46.172267,127.400002
"3117",-124.285769,46.18772,108.400002
"3118",-124.253201,46.203166,91.205536
"3119",-124.220613,46.218603,89.380844
"3120",-124.188003,46.234033,111.166336
"3121",-124.155373,46.249454,102.210236
"3122",-124.122723,46.264867,76.296333
"3123",-124.090051,46.280272,57.330223
"3124",-124.057359,46.29567,15
"3125",-124.024645,46.311058,15
"3126",-123.991911,46.326439,15
"3127",-123.959155,46.341812,15
"3128",-123.926378,46.357177,15
"3129",-123.89358,46.372535,15
"3130",-123.86076,46.387884,15
"3131",-123.827921,46.403225,15
"3132",-123.795058,46.418559,15
"3133",-123.762175,46.433884,15
"3134",-123.729271,46.449202,15
"3135",-123.696344,46.464512,15
"3136",-123.663396,46.479815,15
"3137",-123.630427,46.49511,15
"3138",-123.597436,46.510397,15
"3139",-123.564423,46.525676,15
"3140",-123.531388,46.540949,15
"3141",-123.498331,46.556213,15
"3142",-123.465253,46.57147,15
"3143",-123.432152,46.58672,15
"3144",-123.399029,46.601961,15
"3145",-123.365885,46.617196,15
"3146",-123.332718,46.632423,15
"3147",-123.299528,46.647644,15
"3148",-123.266317,46.662857,15
"3149",-123.233084,46.678062,15
"3150",-123.199827,46.693261,15
"3151",-123.166549,46.708453,15
"3152",-123.133248,46.723637,15
"3153",-123.099925,46.738814,15
"3154",-123.066578,46.753985,15
"3155",-123.033209,46.769148,15
"3156",-122.999818,46.784305,15
"3157",-122.966403,46.799456,15
"3158",-122.932965,46.814599,15
"3159",-122.899505,46.829736,15
"3160",-122.866022,46.844867,15
"3161",-122.832515,46.859991,15
"3162",-122.798986,46.875109,15
"3163",-122.765433,46.89022,15
"3164",-122.731857,46.905325,15
"3165",-122.698259,46.920424,15
"3166",-122.664636,46.935518,15
"3167",-122.630991,46.950605,15
"3168",-122.597322,46.965687,15
"3169",-122.563629,46.980763,15
"3170",-122.529913,46.995833,15
"3171",-122.496174,47.010898,15
"3172",-122.462411,47.025958,15
"3173",-122.428624,47.041012,15
"3174",-122.394814,47.056061,15
"3175",-122.36098,47.071106,15
"3176",-122.327123,47.086146,15
"3177",-122.293242,47.101182,15
"3178",-122.259337,47.116212,15
"3179",-122.225408,47.131239,15
"3180",-122.191456,47.14626,15
"3181",-122.157479,47.161279,15
"3182",-122.12348,47.176293,15
"3183",-122.089457,47.191305,15
"3184",-122.055411,47.206312,15
"3185",-122.021341,47.221317,15
"3186",-121.987246,47.236318,15
"3187",-121.95313,47.251317,15
"3188",-121.918989,47.266314,15
"3189",-121.884826,47.281308,15
"3190",-121.850641,47.2963,15
"3191",-121.816432,47.311291,15
"3192",-121.782201,47.32628,15
"3193",-121.747947,47.341268,15
"3194",-121.713672,47.356255,15
"3195",-121.679375,47.371242,15
"3196",-121.645056,47.386227,15
"3197",-121.610717,47.401213,15
"3198",-121.576357,47.4162,15
"3199",-121.541977,47.431187,15
"3200",-121.507577,47.446174,15
"3201",-121.473159,47.461161,15
"3202",-121.438722,47.476151,15
"3203",-121.404267,47.491142,15
"3204",-121.369796,47.506134,15
"3205",-121.335308,47.521128,15
"3206",-121.300805,47.536124,15
"3207",-121.266288,47.551122,15
"3208",-121.231756,47.566121,15
"3209",-121.197211,47.581122,15
"3210",-121.162656,47.596124,15
"3211",-121.128088,47.611128,15
"3212",-121.093511,47.626134,15
"3213",-125.912165,45.42748,2615.52002
"3214",-125.880547,45.443352,2594.600098
"3215",-125.848911,45.459215,2571.110107
"3216",-125.817257,45.475071,2544.949951
"3217",-125.785586,45.490918,2515.860107
"3218",-125.753898,45.506756,2483.590088
"3219",-125.722192,45.522586,2448.199951
"3220",-125.690468,45.538407,2410.320068
"3221",-125.658725,45.55422,2370.5
"3222",-125.626965,45.570026,2328.709961
"3223",-125.595187,45.585821,2285.159912
"3224",-125.563391,45.601609,2239.870117
"3225",-125.531577,45.617388,2192.709961
"3226",-125.499745,45.633159,2143.570068
"3227",-125.467894,45.648921,2092.179932
"3228",-125.436025,45.664675,2038.72998
"3229",-125.404138,45.68042,1983.310059
"3230",-125.372232,45.696157,1926.170044
"3231",-125.340307,45.711886,1867.359985
"3232",-125.308364,45.727606,1807.26001
"3233",-125.276401,45.743317,1747.099976
"3234",-125.244421,45.75902,1689.98999
"3235",-125.212421,45.774714,1638.469971
"3236",-125.180402,45.7904,1588.650024
"3237",-125.148364,45.806078,1534.079956
"3238",-125.116307,45.821747,1470.349976
"3239",-125.084231,45.837407,1395
"3240",-125.052136,45.85306,1307.23999
"3241",-125.020022,45.868704,1207.939941
"3242",-124.987889,45.884339,1099.699951
"3243",-124.955736,45.899966,986.179993
"3244",-124.923563,45.915584,896.76001
"3245",-124.891371,45.931195,814.559998
"3246",-124.85916,45.946797,733.48999
"3247",-124.826929,45.96239,654.98999
"3248",-124.794679,45.977975,579.390015
"3249",-124.762408,45.993552,506.369995
"3250",-124.730118,46.009121,434.549988
"3251",-124.697808,46.024681,362.600006
"3252",-124.665479,46.040232,293.209991
"3253",-124.633129,46.055776,238.429993
"3254",-124.600758,46.071311,204.729996
"3255",-124.568369,46.086839,187.029999
"3256",-124.535959,46.102358,183
"3257",-124.503529,46.117868,183.5
"3258",-124.471079,46.13337,183.889999
"3259",-124.438608,46.148864,176.029999
"3260",-124.406117,46.16435,165.869995
"3261",-124.373606,46.179828,154.300003
"3262",-124.341074,46.195297,138.360001
"3263",-124.308522,46.210759,111.509651
"3264",-124.275949,46.226211,83.414619
"3265",-124.243356,46.241657,68.729034
"3266",-124.210742,46.257093,81.543549
"3267",-124.178107,46.272523,90.150505
"3268",-124.145452,46.287944,75.758873
"3269",-124.112775,46.303356,58.52552
"3270",-124.080078,46.318761,48.855091
"3271",-124.04736,46.334158,15
"3272",-124.01462,46.349548,15
"3273",-123.98186,46.364929,15
"3274",-123.949079,46.380302,15
"3275",-123.916277,46.395667,15
"3276",-123.883453,46.411024,15
"3277",-123.850608,46.426374,15
"3278",-123.817742,46.441716,15
"3279",-123.784854,46.457049,15
"3280",-123.751946,46.472375,15
"3281",-123.719015,46.487694,15
"3282",-123.686063,46.503004,15
"3283",-123.65309,46.518308,15
"3284",-123.620094,46.533604,15
"3285",-123.587077,46.548891,15
"3286",-123.554038,46.564172,15
"3287",-123.520978,46.579445,15
"3288",-123.487895,46.59471,15
"3289",-123.454791,46.609968,15
"3290",-123.421665,46.625218,15
"3291",-123.388517,46.640462,15
"3292",-123.355346,46.655699,15
"3293",-123.322154,46.670927,15
"3294",-123.288939,46.686149,15
"3295",-123.255702,46.701362,15
"3296",-123.222442,46.71657,15
"3297",-123.189161,46.731771,15
"3298",-123.155856,46.746964,15
"3299",-123.12253,46.76215,15
"3300",-123.08918,46.777329,15
"3301",-123.055809,46.792502,15
"3302",-123.022414,46.807668,15
"3303",-122.988997,46.822827,15
"3304",-122.955557,46.83798,15
"3305",-122.922095,46.853126,15
"3306",-122.888609,46.868266,15
"3307",-122.8551,46.883399,15
"3308",-122.821569,46.898526,15
"3309",-122.788014,46.913646,15
"3310",-122.754437,46.928761,15
"3311",-122.720836,46.943869,15
"3312",-122.687213,46.958973,15
"3313",-122.653566,46.974069,15
"3314",-122.619896,46.98916,15
"3315",-122.586202,47.004245,15
"3316",-122.552485,47.019326,15
"3317",-122.518745,47.0344,15
"3318",-122.484982,47.049469,15
"3319",-122.451194,47.064532,15
"3320",-122.417384,47.079592,15
"3321",-122.38355,47.094646,15
"3322",-122.349693,47.109696,15
"3323",-122.315813,47.12474,15
"3324",-122.281908,47.139781,15
"3325",-122.247981,47.154816,15
"3326",-122.21403,47.169847,15
"3327",-122.180055,47.184876,15
"3328",-122.146057,47.1999,15
"3329",-122.112037,47.21492,15
"3330",-122.077992,47.229938,15
"3331",-122.043925,47.244951,15
"3332",-122.009834,47.259962,15
"3333",-121.975721,47.274971,15
"3334",-121.941585,47.289976,15
"3335",-121.907425,47.30498,15
"3336",-121.873244,47.319981,15
"3337",-121.839039,47.33498,15
"3338",-121.804814,47.349978,15
"3339",-121.770565,47.364975,15
"3340",-121.736296,47.379969,15
"3341",-121.702004,47.394964,15
"3342",-121.667692,47.409958,15
"3343",-121.63336,47.424952,15
"3344",-121.599007,47.439945,15
"3345",-121.564635,47.454938,15
"3346",-121.530244,47.469932,15
"3347",-121.495833,47.484927,15
"3348",-121.461405,47.499922,15
"3349",-121.426959,47.514918,15
"3350",-121.392497,47.529916,15
"3351",-121.358018,47.544913,15
"3352",-121.323524,47.559913,15
"3353",-121.289015,47.574913,15
"3354",-121.254494,47.589916,15
"3355",-121.219958,47.604919,15
"3356",-121.185411,47.619923,15
"3357",-121.150851,47.634928,15
"3358",-121.116282,47.649935,15
"3359",-125.935202,45.450168,2613.830078
"3360",-125.903578,45.466046,2593.780029
"3361",-125.871937,45.481915,2571.209961
"3362",-125.840278,45.497776,2546.080078
"3363",-125.808601,45.513629,2518.219971
"3364",-125.776907,45.529474,2487.590088
"3365",-125.745196,45.54531,2454.310059
"3366",-125.713465,45.561138,2418.669922
"3367",-125.681718,45.576957,2380.969971
"3368",-125.649953,45.592768,2341.540039
"3369",-125.618169,45.608571,2300.23999
"3370",-125.586368,45.624365,2257.159912
"3371",-125.554549,45.64015,2212.169922
"3372",-125.522711,45.655928,2164.879883
"3373",-125.490855,45.671697,2115.040039
"3374",-125.458979,45.687456,2062.75
"3375",-125.427086,45.703208,2008.52002
"3376",-125.395175,45.718952,1952.560059
"3377",-125.363245,45.734687,1895.300049
"3378",-125.331296,45.750413,1837.23999
"3379",-125.299328,45.766131,1779.410034
"3380",-125.267342,45.781841,1723.069946
"3381",-125.235337,45.797542,1668.51001
"3382",-125.203313,45.813236,1613.459961
"3383",-125.17127,45.82892,1554.219971
"3384",-125.139208,45.844596,1487.780029
"3385",-125.107126,45.860263,1412.050049
"3386",-125.075026,45.875923,1326.670044
"3387",-125.042906,45.891573,1232.589966
"3388",-125.010768,45.907215,1132.869995
"3389",-124.97861,45.92285,1033.589966
"3390",-124.946432,45.938476,944.390015
"3391",-124.914235,45.954093,863.52002
"3392",-124.882018,45.969702,786.429993
"3393",-124.849782,45.985303,712.349976
"3394",-124.817527,46.000895,641.320007
"3395",-124.785251,46.016479,573.119995
"3396",-124.752955,46.032055,504.700012
"3397",-124.720641,46.047622,432.559998
"3398",-124.688306,46.063181,360.730011
"3399",-124.65595,46.078732,293.149994
"3400",-124.623576,46.094275,231.455902
"3401",-124.591181,46.109809,193.471298
"3402",-124.558766,46.125335,185.449997
"3403",-124.526331,46.140853,189.149994
"3404",-124.493876,46.156364,192.119995
"3405",-124.4614,46.171865,183.479996
"3406",-124.428904,46.187358,174.509995
"3407",-124.396389,46.202844,166
"3408",-124.363851,46.21832,151.02829
"3409",-124.331295,46.233789,110.22731
"3410",-124.298717,46.24925,80.788712
"3411",-124.266119,46.264704,59.855679
"3412",-124.233501,46.280148,60.80162
"3413",-124.20086,46.295585,67.433495
"3414",-124.1682,46.311013,74.829536
"3415",-124.135519,46.326434,73.101044
"3416",-124.102817,46.341847,64.523933
"3417",-124.070096,46.357252,52.283657
"3418",-124.037352,46.372649,15
"3419",-124.004587,46.388038,15
"3420",-123.971801,46.403418,15
"3421",-123.938994,46.418792,15
"3422",-123.906167,46.434157,15
"3423",-123.873317,46.449516,15
"3424",-123.840446,46.464865,15
"3425",-123.807555,46.480207,15
"3426",-123.774641,46.495541,15
"3427",-123.741707,46.510868,15
"3428",-123.708751,46.526187,15
"3429",-123.675773,46.541499,15
"3430",-123.642774,46.556802,15
"3431",-123.609753,46.572098,15
"3432",-123.576711,46.587388,15
"3433",-123.543647,46.602669,15
"3434",-123.51056,46.617943,15
"3435",-123.477452,46.633209,15
"3436",-123.444322,46.648469,15
"3437",-123.41117,46.66372,15
"3438",-123.377996,46.678965,15
"3439",-123.344801,46.694202,15
"3440",-123.311582,46.709432,15
"3441",-123.278342,46.724656,15
"3442",-123.245079,46.739871,15
"3443",-123.211795,46.75508,15
"3444",-123.178487,46.770283,15
"3445",-123.145158,46.785478,15
"3446",-123.111806,46.800667,15
"3447",-123.078431,46.815848,15
"3448",-123.045034,46.831022,15
"3449",-123.011615,46.84619,15
"3450",-122.978172,46.861352,15
"3451",-122.944707,46.876507,15
"3452",-122.911219,46.891656,15
"3453",-122.877709,46.906798,15
"3454",-122.844175,46.921934,15
"3455",-122.810619,46.937065,15
"3456",-122.777039,46.952188,15
"3457",-122.743437,46.967306,15
"3458",-122.709812,46.982418,15
"3459",-122.676164,46.997523,15
"3460",-122.642492,47.012623,15
"3461",-122.608797,47.027719,15
"3462",-122.57508,47.042808,15
"3463",-122.541339,47.057891,15
"3464",-122.507575,47.07297,15
"3465",-122.473787,47.088043,15
"3466",-122.439977,47.103111,15
"3467",-122.406144,47.118175,15
"3468",-122.372286,47.133233,15
"3469",-122.338406,47.148288,15
"3470",-122.304503,47.163337,15
"3471",-122.270577,47.178383,15
"3472",-122.236627,47.193424,15
"3473",-122.202654,47.208461,15
"3474",-122.168657,47.223494,15
"3475",-122.134639,47.238524,15
"3476",-122.100597,47.25355,15
"3477",-122.066532,47.268574,15
"3478",-122.032444,47.283594,15
"3479",-121.998334,47.298611,15
"3480",-121.964201,47.313625,15
"3481",-121.930046,47.328637,15
"3482",-121.895868,47.343647,15
"3483",-121.861668,47.358655,15
"3484",-121.827448,47.373662,15
"3485",-121.793204,47.388666,15
"3486",-121.758941,47.403669,15
"3487",-121.724655,47.418672,15
"3488",-121.690349,47.433674,15
"3489",-121.656024,47.448674,15
"3490",-121.621678,47.463674,15
"3491",-121.587312,47.478675,15
"3492",-121.552928,47.493675,15
"3493",-121.518526,47.508676,15
"3494",-121.484105,47.523677,15
"3495",-121.449668,47.538677,15
"3496",-121.415213,47.553679,15
"3497",-121.380743,47.568682,15
"3498",-121.346257,47.583685,15
"3499",-121.311757,47.598689,15
"3500",-121.277244,47.613694,15
"3501",-121.242716,47.6287,15
"3502",-121.208176,47.643706,15
"3503",-121.173625,47.658712,15
"3504",-121.139063,47.673719,15
"3505",-125.958257,45.472849,2612.77002
"3506",-125.926628,45.488733,2593.429932
"3507",-125.89498,45.504609,2571.679932
"3508",-125.863316,45.520476,2547.52002
"3509",-125.831634,45.536335,2520.820068
"3510",-125.799935,45.552186,2491.699951
"3511",-125.768218,45.568028,2460.209961
"3512",-125.736482,45.583862,2426.550049
"3513",-125.704729,45.599687,2390.939941
"3514",-125.672958,45.615505,2353.51001
"3515",-125.64117,45.631314,2314.419922
"3516",-125.609363,45.647115,2273.659912
"3517",-125.577538,45.662906,2231.149902
"3518",-125.545694,45.67869,2186.139893
"3519",-125.513832,45.694465,2137.820068
"3520",-125.481953,45.710232,2086.669922
"3521",-125.450054,45.725991,2033.640015
"3522",-125.418137,45.741741,1979.189941
"3523",-125.386202,45.757482,1923.650024
"3524",-125.354248,45.773215,1867.420044
"3525",-125.322275,45.78894,1811.050049
"3526",-125.290284,45.804656,1755.180054
"3527",-125.258272,45.820364,1699.27002
"3528",-125.226243,45.836065,1641.76001
"3529",-125.194194,45.851756,1580.380005
"3530",-125.162127,45.867438,1512.619995
"3531",-125.130041,45.883112,1437.410034
"3532",-125.097935,45.898779,1354.609985
"3533",-125.065811,45.914437,1265.599976
"3534",-125.033667,45.930087,1173.27002
"3535",-125.001503,45.945727,1082.339966
"3536",-124.96932,45.96136,996.570007
"3537",-124.937118,45.976984,917.01001
"3538",-124.904896,45.992601,842.159973
"3539",-124.872655,46.008209,771.859985
"3540",-124.840393,46.023808,705.719971
"3541",-124.808114,46.039399,643.289978
"3542",-124.775813,46.054982,582.140015
"3543",-124.743493,46.070557,511.48999
"3544",-124.711153,46.086123,439.630005
"3545",-124.678793,46.101681,362.368958
"3546",-124.646413,46.117231,280.324707
"3547",-124.614014,46.132774,225.476791
"3548",-124.581593,46.148307,211.408127
"3549",-124.549154,46.163833,205.059998
"3550",-124.516693,46.179349,196.539993
"3551",-124.484213,46.194859,190.369995
"3552",-124.451712,46.21036,188.149994
"3553",-124.419191,46.225852,184.303375
"3554",-124.386649,46.241338,167.562973
"3555",-124.354088,46.256814,123.660027
"3556",-124.321506,46.272283,91.183868
"3557",-124.288903,46.287743,66.59127
"3558",-124.256279,46.303196,55.958733
"3559",-124.223635,46.31864,55.587357
"3560",-124.19097,46.334076,65.673988
"3561",-124.158285,46.349505,88.130379
"3562",-124.125579,46.364926,88.084511
"3563",-124.092851,46.380339,70.527916
"3564",-124.060103,46.395744,57.035816
"3565",-124.027334,46.411141,15
"3566",-123.994544,46.426529,15
"3567",-123.961733,46.44191,15
"3568",-123.928901,46.457284,15
"3569",-123.896047,46.47265,15
"3570",-123.863173,46.488008,15
"3571",-123.830277,46.503358,15
"3572",-123.79736,46.5187,15
"3573",-123.764421,46.534035,15
"3574",-123.731461,46.549363,15
"3575",-123.698479,46.564682,15
"3576",-123.665476,46.579994,15
"3577",-123.632451,46.595299,15
"3578",-123.599405,46.610596,15
"3579",-123.566336,46.625885,15
"3580",-123.533246,46.641168,15
"3581",-123.500135,46.656442,15
"3582",-123.467001,46.671711,15
"3583",-123.433847,46.68697,15
"3584",-123.400669,46.702224,15
"3585",-123.367469,46.71747,15
"3586",-123.334248,46.732708,15
"3587",-123.301005,46.74794,15
"3588",-123.267738,46.763165,15
"3589",-123.234451,46.778383,15
"3590",-123.20114,46.793593,15
"3591",-123.167808,46.808797,15
"3592",-123.134453,46.823994,15
"3593",-123.101076,46.839185,15
"3594",-123.067676,46.854369,15
"3595",-123.034253,46.869546,15
"3596",-123.000809,46.884716,15
"3597",-122.967342,46.89988,15
"3598",-122.933852,46.915038,15
"3599",-122.900339,46.930189,15
"3600",-122.866803,46.945334,15
"3601",-122.833245,46.960473,15
"3602",-122.799664,46.975606,15
"3603",-122.76606,46.990732,15
"3604",-122.732434,47.005854,15
"3605",-122.698785,47.020969,15
"3606",-122.665111,47.036078,15
"3607",-122.631416,47.051182,15
"3608",-122.597697,47.066281,15
"3609",-122.563957,47.081373,15
"3610",-122.530192,47.096461,15
"3611",-122.496404,47.111544,15
"3612",-122.462594,47.126621,15
"3613",-122.42876,47.141693,15
"3614",-122.394904,47.156762,15
"3615",-122.361023,47.171824,15
"3616",-122.327121,47.186884,15
"3617",-122.293195,47.201938,15
"3618",-122.259247,47.216989,15
"3619",-122.225275,47.232034,15
"3620",-122.191281,47.247077,15
"3621",-122.157264,47.262116,15
"3622",-122.123224,47.277151,15
"3623",-122.089161,47.292184,15
"3624",-122.055076,47.307212,15
"3625",-122.020969,47.322238,15
"3626",-121.98684,47.337262,15
"3627",-121.952688,47.352282,15
"3628",-121.918515,47.367301,15
"3629",-121.88432,47.382317,15
"3630",-121.850103,47.397331,15
"3631",-121.815864,47.412344,15
"3632",-121.781606,47.427355,15
"3633",-121.747326,47.442365,15
"3634",-121.713026,47.457373,15
"3635",-121.678706,47.472381,15
"3636",-121.644367,47.487389,15
"3637",-121.610009,47.502396,15
"3638",-121.575631,47.517402,15
"3639",-121.541235,47.532408,15
"3640",-121.506823,47.547414,15
"3641",-121.472392,47.56242,15
"3642",-121.437946,47.577427,15
"3643",-121.403484,47.592434,15
"3644",-121.369005,47.607441,15
"3645",-121.334512,47.622448,15
"3646",-121.300007,47.637456,15
"3647",-121.265487,47.652464,15
"3648",-121.230954,47.667471,15
"3649",-121.19641,47.682479,15
"3650",-121.161853,47.697487,15
"3651",-125.981328,45.495523,2612.280029
"3652",-125.949694,45.511414,2593.689941
"3653",-125.918042,45.527296,2572.72998
"3654",-125.886371,45.543169,2549.399902
"3655",-125.854684,45.559034,2523.800049
"3656",-125.82298,45.574891,2496.02002
"3657",-125.791257,45.590739,2466.120117
"3658",-125.759517,45.60658,2434.219971
"3659",-125.727758,45.622412,2400.5
"3660",-125.695982,45.638235,2365.040039
"3661",-125.664188,45.654051,2328.01001
"3662",-125.632376,45.669857,2289.439941
"3663",-125.600545,45.685656,2249.350098
"3664",-125.568696,45.701446,2207.419922
"3665",-125.53683,45.717228,2160.219971
"3666",-125.504944,45.733001,2109.689941
"3667",-125.473041,45.748767,2058.280029
"3668",-125.441119,45.764523,2005.439941
"3669",-125.409177,45.780271,1951.670044
"3670",-125.377218,45.796011,1897.180054
"3671",-125.34524,45.811742,1842.160034
"3672",-125.313243,45.827465,1786.97998
"3673",-125.281227,45.843181,1731
"3674",-125.249193,45.858887,1672.98999
"3675",-125.217139,45.874585,1611.219971
"3676",-125.185067,45.890274,1543.609985
"3677",-125.152975,45.905957,1469.099976
"3678",-125.120864,45.921629,1388.550049
"3679",-125.088734,45.937295,1303.530029
"3680",-125.056585,45.95295,1216.780029
"3681",-125.024416,45.968599,1131.27002
"3682",-124.992228,45.984238,1048.959961
"3683",-124.960021,45.99987,971.650024
"3684",-124.927794,46.015494,899.320007
"3685",-124.895547,46.031108,832.22998
"3686",-124.863281,46.046715,770.549988
"3687",-124.830995,46.062313,712.820007
"3688",-124.79869,46.077904,656.320007
"3689",-124.766365,46.093486,596.179993
"3690",-124.73402,46.109059,532.039978
"3691",-124.701655,46.124625,460.75
"3692",-124.669271,46.140182,376.641418
"3693",-124.636865,46.155731,303.560974
"3694",-124.604441,46.171272,271.009338
"3695",-124.571996,46.186805,242.550003
"3696",-124.53953,46.20233,211.839996
"3697",-124.507046,46.217846,201.809998
"3698",-124.47454,46.233355,214.669998
"3699",-124.442014,46.248855,227.440002
"3700",-124.409469,46.264348,208.775833
"3701",-124.376902,46.279832,161.373367
"3702",-124.344315,46.295308,118.581314
"3703",-124.311708,46.310776,87.607597
"3704",-124.279079,46.326236,74.048721
"3705",-124.24643,46.341689,71.766304
"3706",-124.213761,46.357132,75.07518
"3707",-124.181071,46.372569,97.484573
"3708",-124.148361,46.387998,119.751419
"3709",-124.115629,46.403418,95.901688
"3710",-124.082876,46.418831,71.841972
"3711",-124.050103,46.434236,15
"3712",-124.017308,46.449633,15
"3713",-123.984493,46.465022,15
"3714",-123.951656,46.480403,15
"3715",-123.918799,46.495777,15
"3716",-123.88592,46.511143,15
"3717",-123.853019,46.526501,15
"3718",-123.820099,46.541851,15
"3719",-123.787155,46.557195,15
"3720",-123.754192,46.57253,15
"3721",-123.721206,46.587858,15
"3722",-123.688199,46.603179,15
